epoch,train_loss,train_acc,val_loss,val_acc
66,0.5457916954098916,0.7338367346938776,0.5539625201452346,0.725047619047619
67,0.5458073087663067,0.7336938775510204,0.5533632985750834,0.7243809523809523
68,0.5457531801340532,0.7337959183673469,0.5534836462565831,0.7237142857142858
69,0.5458505467784648,0.734204081632653,0.5535250329063052,0.723047619047619
70,0.5457113052484941,0.7342244897959184,0.5534288839839754,0.7237142857142858
71,0.5458051543819661,0.7334081632653061,0.5535474461373828,0.7263809523809523
72,0.545624354868519,0.7340204081632653,0.5532131573132106,0.7248571428571429
73,0.5456987124657144,0.7339795918367347,0.5533327837671552,0.7253333333333334
74,0.5456758058119794,0.7332244897959184,0.5533946502322242,0.7239047619047619
75,0.5455865347628691,0.7347755102040816,0.5534118935948327,0.7232380952380952
76,0.5457370875514284,0.7341020408163266,0.5535003618512835,0.7255238095238096
77,0.5456482110218126,0.7339183673469388,0.5533537581988743,0.7259047619047619
78,0.5456828153279363,0.7337142857142858,0.5533765885943458,0.7244761904761905
79,0.5455590732000312,0.734734693877551,0.5533846242995489,0.7260952380952381
80,0.5456486089375554,0.7335510204081632,0.5533251676786514,0.7238095238095238
81,0.5455295995692817,0.7340612244897959,0.5533295962015787,0.7240952380952381
82,0.5454486174778063,0.7342857142857143,0.5535858919961112,0.7264761904761905
83,0.5454872210074444,0.7341020408163266,0.5542227646282741,0.7261904761904762
84,0.5455171412253866,0.7342857142857143,0.5533913617361159,0.7235238095238096
85,0.5454197065489633,0.7348979591836735,0.5532988377979824,0.7239047619047619
